route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,jp_trip_desc,jp_trip_desc_symbol,jp_office_id
dentetsu_10020_1361_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000181_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000389_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000053_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000289_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000177_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000393_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000403_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000329_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000507_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000018_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000341_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000614_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000466_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000397_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000346_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000360_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000500_20260314,杉並台団地,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000891_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000425_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000615_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000126_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000414_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000394_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000281_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000059_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000609_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000617_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000351_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000065_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000409_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000060_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000357_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000439_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000289_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000036_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000221_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000243_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000383_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000249_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000305_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000064_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000286_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000404_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000350_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000332_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000412_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000176_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000338_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000274_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000891_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000425_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000615_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000126_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000414_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000394_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000281_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000059_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000609_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000617_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1362_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000351_20260314,蓮台寺入口,,,,,,,1
dentetsu_10020_1521_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000282_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1521_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000282_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000552_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000334_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000435_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000528_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000270_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000271_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000431_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000355_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000411_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000179_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000552_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000334_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000435_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1541_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000528_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000442_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000324_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000276_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000278_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000400_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000408_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000402_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000015_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000442_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1542_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000324_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000052_20260314,光の森駅,,,,,,,1
dentetsu_10020_1591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000260_20260314,光の森駅,,,,,,,1
dentetsu_10020_1591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000325_20260314,光の森駅,,,,,,,1
dentetsu_10020_1591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000407_20260314,光の森駅,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000479_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000261_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000390_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000410_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000384_20260314,熊本駅前,,,,,,,1
dentetsu_10020_1592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000017_20260314,熊本駅前,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000391_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000006_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000124_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000036_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000626_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000506_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000070_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000292_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000401_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000403_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000070_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000466_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000390_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000266_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000397_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000343_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000258_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000391_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000006_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000124_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000036_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000626_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000506_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000070_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000113_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000559_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2331_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000403_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000521_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000067_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000438_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000322_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000495_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000400_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000029_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000389_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000265_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000286_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000309_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000311_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000342_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000521_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000067_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000438_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000322_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000047_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2332_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000553_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2361_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000322_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2361_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000330_20260314,杉並台団地,,,,,,,1
dentetsu_10020_2531_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000328_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_2531_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000328_20260314,武蔵ヶ丘車庫前,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000628_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000560_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000415_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000540_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000476_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000068_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000404_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000460_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000386_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000406_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000409_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000373_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000016_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000375_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000628_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000560_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000415_20260314,光の森駅,,,,,,,1
dentetsu_10020_2591_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000540_20260314,光の森駅,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000523_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000539_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000497_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000275_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000062_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000303_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000176_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000277_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000180_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000288_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000346_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000178_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000523_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000539_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2592_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000497_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000616_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000562_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000632_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000336_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000616_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000562_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000632_20260314,光の森駅,,,,,,,1
dentetsu_10020_2601_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000336_20260314,光の森駅,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000605_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000057_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000493_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000396_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000605_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000057_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000493_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_2602_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000396_20260314,桜町バスターミナル,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000581_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000410_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000414_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000564_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000351_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_3_20260314,dentetsu_3_301000433_20260314,下群,,,,,,,1
dentetsu_10020_3421_1_20260314,dentetsu_1_4_20260314,dentetsu_4_401000581_20260314,下群,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000261_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_1_20260314,dentetsu_1_101000525_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000664_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_2_20260314,dentetsu_2_201000355_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000052_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_3_20260314,dentetsu_3_301000392_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000261_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3422_2_20260314,dentetsu_1_4_20260314,dentetsu_4_401000525_20260314,熊本駅前,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000016_20260314,下群,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000332_20260314,下群,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000608_20260314,下群,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_1_20260314,dentetsu_1_101000062_20260314,下群,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000026_20260314,下群,,,,,,,1
dentetsu_10020_3441_1_20260314,dentetsu_1_2_20260314,dentetsu_2_201000067_20260314,下群,,,,,,,1
